,ARM,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR6,HR7_1,HR7_2,HR7_3,HR7_4,HR8,HR11,HR12_1,HR12_2,HR12_3,HR12_4,HR12_5,HR13,HR14,COVID_HR1,COVID_HR2,COVID_HR3,STIMULUS2,STIMULUS3,STIMULUS4,STIMULUS5,STIMULUS6,POLICY1,POLICY2,POLICY3,POLICY4,PERSONAL2,PERSONAL3,PERSONAL4,WORRY_1,WORRY_2,WORRY_3,WORRY_4,WORRY_5,WORRY_6,WORRY_7,WORRY_8,MEDIA1,MEDIA2,MEDIA5,MEDIA6_1,MEDIA6_2,MEDIA6_3,MEDIA6_4,MEDIA6_5,MEDIA6_6,MEDIA6_7,MEDIA7,MEDIA9,MEDIA10,MEDIA11,MEDIA12,MEDIA13,MEDIA14,MEDIA15,MEDIA17,MH1,MH2,CHILDCARE1,CHILDCARE2,CHILDCARE3,ELDERLYCARE1,IDEOLOGY1,IDEOLOGY2,IDEOLOGY3,IDEOLOGY4,IDEOLOGY5,IDEOLOGY6,IDEOLOGY7,IDEOLOGY8,CULTURE1_1,CULTURE1_2,CULTURE1_3,CULTURE1_4,CULTURE1_5,CULTURE1_6,CULTURE2_1,CULTURE2_2,CULTURE2_3,CULTURE2_4,CULTURE2_5,CULTURE2_6,CULTURE2_7,RUMORS2,DEMOGRAPHIC2,DEMOGRAPHIC4,DEMOGRAPHIC5,DEMOGRAPHIC6,DEMOGRAPHIC7,DEMOGRAPHIC8,DEMOGRAPHIC9,DEMOGRAPHIC10,DEMOGRAPHIC11,DEMOGRAPHIC12,DEMOGRAPHIC13,age,STIMULUS1_WORK_FROM_HOME,STIMULUS1_LOST_JOB,STIMULUS1_FURLOUGHED,STIMULUS1_REDUCED_HOURS,STIMULUS1_PAY_CUT,STIMULUS1_WORK_MORE_HOUR,STIMULUS1_INCREASED_PAY,STIMULUS1_Nothing changed,POLICY5_EVERYONE_SD,POLICY5_AFFECTED_AREA_SD,POLICY5_VOLUNTARY_SD,POLICY5_OLD_PEOPLE_SD,POLICY5_CLOSE_SCHOOL,POLICY5_CLOSE_UNIVERSITY,POLICY5_CANCEL_LARGE_EVENT,POLICY5_OTHER,POLICY6_EVERYONE_SD,POLICY6_AFFECTED_AREA_SD,POLICY6_VOLUNTARY_SD,POLICY6_OLD_PEOPLE_SD,POLICY6_CLOSE_SCHOOL,POLICY6_CLOSE_UNIVERSITY,POLICY6_CANCEL_LARGE_EVENT,POLICY6_OTHER,PERSONAL1_WFH,PERSONAL1_STAY_HOME,PERSONAL1_DISTANCE_OLD_PEOPLE,PERSONAL1_DISTANCE_FAM_MEMBERS,PERSONAL1_KEEP_KIDS_HOME1,PERSONAL1_KEEP_KIDS_HOME2,PERSONAL5_WASH_HAND_OFTEN,PERSONAL5_USE_HAND_SANITIZER,PERSONAL5_TEST_COVID,PERSONAL5_CHANGE_TRAVEL,PERSONAL5_AVOID_CONTACT_OTHERS,PERSONAL5_AVOID_OLDER_ADULTS,PERSONAL5_AVOID_GATHERING,PERSONAL5_SOUGHT_INFO,PERSONAL5_SELF_QUARANTINED,PERSONAL6_SELF_COMPLICATION,PERSONAL6_SOMEONE_COMPLICATION,PERSONAL6_NO_FOOD,PERSONAL6_FEELING_ANXIOUS,PERSONAL6_LACK_CARE,PERSONAL6_LACK_ACCESS,PERSONAL6_KIDS_EDU,PERSONAL6_CANNOT_PAY_RENT,PERSONAL6_CANNOT_TAKE_CARE_OTHER,PERSONAL6_CANNOT_WORK,PERSONAL6_LONG_TERM_FINANCIAL,PERSONAL6_OTHER,PERSONAL7_REDUCED_INCOME,PERSONAL7_LOST_MY_JOB,PERSONAL7_LOSS_CHILDCARE,PERSONAL7_GETTING_FOOD,PERSONAL7_GETTING_SUPPLIES,PERSONAL7_GETTING_MEDICATIONS,PERSONAL7_TRANSPORTATION,PERSONAL7_ACCESS_HEALTHCARE,PERSONAL7_NONE,PERSONAL7_OTHER,MEDIA3_TV,MEDIA3_SOCIAL_MEDIA,MEDIA3_NEWSPAPER,MEDIA3_MAGAZINE,MEDIA3_BLOG,MEDIA3_GOV_WEBSITE,MEDIA3_HEALTH_WEBSITE,MEDIA3_FRIENDS_FAMILY,MEDIA3_HEALTH_PRACTITIONERS,MEDIA3_HEALTH_RESEARCHER,MEDIA3_SCIEN_ARTICLES,MEDIA3_OTHER,MEDIA4_TV,MEDIA4_SOCIAL_MEDIA,MEDIA4_NEWSPAPER,MEDIA4_MAGAZINE,MEDIA4_BLOG,MEDIA4_GOV_WEBSITE,MEDIA4_HEALTH_WEBSITE,MEDIA4_FRIENDS_FAMILY,MEDIA4_HEALTH_PRACTITIONERS,MEDIA4_HEALTH_RESEARCHER,MEDIA4_SCIEN_ARTICLES,MEDIA4_OTHER,MEDIA8_DIABETES,MEDIA8_HEART_DISEASE,MEDIA8_CANCER,MEDIA8_HIV,MEDIA8_ASTHMA,MEDIA8_LUNG_DISEASE,MEDIA8_OTHER,MEDIA8_NONE,MEDIA8_HYPERTENSION,MEDIA16_SOUP_KITCHEN,MEDIA16_SCHOOL,MEDIA16_FOOD_STAMPS,MEDIA16_COMMUNITY,MEDIA16_FOOD_ASSIS,MEDIA16_DONT_KNOW,RUMORS1_ACCIDENTLY_ESCAPED,RUMORS1_PURPOSEFULLY_LEAKED,RUMORS1_USARMY_BROUGHT,RUMORS1_BAT_TO_HUMANS,RUMORS1_BAT_ANIMAL_HUMANS,RUMORS1_WET_MARKET,RUMORS1_OTHER,DEMOGRAPHIC1_EMPLOYED,DEMOGRAPHIC1_UNEMPLOYED,DEMOGRAPHIC1_RETIRED,DEMOGRAPHIC1_STUDENTS,DEMOGRAPHIC1_OTHER
554,0,10,3,3,3,3,3,4,4,4,4,4,4,4,4,3,B,0,0,0,0,0,F,D,All,C,C,A,2,2,D,C,1,1,B,A,3,0,0,2,2,2,2,2,2,2,2,2,B,A,4,4,4,4,4,4,4,4,B,0,0,1,B,No,B,A,3,3,No,A,No,No,B,B,A,C,0,4,C,C,3,3,3,3,3,3,3,3,3,3,3,3,3,F,No,PA,15084,Yes,No,A,4,Female,4,A,1,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
555,1,9,5,5,5,4,4,4,4,4,4,1,3,3,3,1,C,1,1,1,1,1,E,F,Some,C,C,C,1,1,A,B,0,0,B,A,2,1,3,2,2,1,2,0,0,0,0,2,B,A,4,5,5,5,2,3,5,3,A,1,4,1,B,No,B,B,0,0,No,C,No,Yes,B,B,B,NA,-1,4,D,E,5,3,3,5,1,1,5,3,1,1,1,1,5,A,No,FL,33713,Yes,No,A,2,Male,2,A,1,67,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
556,0,1,3,3,3,3,3,3,1,2,1,3,3,3,3,3,B,0,0,0,2,2,E,A,NA,NA,A,C,1,1,A,D,2,1,C,B,3,1,4,3,3,3,2,3,2,2,2,1,C,F,0,3,0,0,0,0,0,4,B,3,0,0,B,No,B,B,1,0,Yes,A,No,No,A,A,A,B,0,0,D,D,4,4,1,3,1,2,1,4,4,5,4,5,1,B,No,IL,60473,Yes,No,A,4,Female,3,C,1,54,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
557,0,1,5,5,5,5,5,4,2,4,4,4,4,1,4,2,A,2,2,2,2,2,E,B,Some,C,A,C,1,1,A,D,0,1,C,B,2,1,4,2,0,3,0,0,3,0,3,0,C,C,1,5,5,5,1,5,1,4,B,1,0,0,B,No,B,B,0,0,No,B,No,Yes,C,A,B,NA,2,1,D,D,1,5,1,1,1,1,1,5,5,5,5,5,1,E,No,CA,91007,Yes,No,A,4,Female,7,D,2,32,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
558,0,2,5,5,3,3,0,2,2,3,1,2,1,2,3,1,A,1,1,1,0,0,C,B,Some,B,B,B,1,0,C,C,0,1,C,A,1,3,3,2,2,1,2,1,2,1,1,3,C,C,3,2,3,2,3,2,3,4,C,1,2,2,A,No,B,B,3,3,No,A,No,Yes,A,A,A,A,-2,3,B,E,2,3,2,3,2,3,5,4,3,4,3,4,3,D,Yes,NY,10001,Yes,No,F,3,Male,1,C,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
559,2,1,5,5,5,5,5,3,1,4,1,3,3,3,3,3,A,0,2,0,0,0,E,E,NA,NA,C,C,2,2,D,C,0,2,C,B,3,1,4,3,3,3,3,3,3,3,3,1,C,F,5,5,5,5,5,5,5,2,B,1,4,0,C,No,B,A,1,2,No,A,No,No,C,H,D,A,0,2,A,C,3,3,3,3,3,3,2,4,4,5,5,5,1,B,No,NY,10002,Yes,No,L,4,Female,0,A,1,33,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
560,0,7,4,4,4,4,3,4,2,4,2,2,0,0,0,1,C,1,1,1,1,1,E,F,Some,C,C,C,2,2,A,B,0,0,B,B,2,1,4,1,2,2,2,0,0,0,0,1,B,D,4,4,5,0,0,0,0,2,A,1,0,0,B,No,B,B,0,0,No,C,No,Yes,B,H,B,NA,1,3,C,C,3,4,4,3,3,3,4,3,3,3,3,4,4,F,No,CA,92107,Yes,No,A,4,Male,2,D,0,73,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
561,1,1,2,2,2,2,2,4,3,4,3,2,2,2,2,2,A,1,1,1,1,1,A,B,NA,B,B,B,3,2,A,A,0,2,B,B,2,4,4,2,2,2,2,2,2,2,2,3,B,C,4,4,4,4,4,4,4,4,B,2,2,2,A,Yes,A,A,0,0,Yes,A,Yes,Yes,B,D,B,NA,2,3,C,B,4,4,4,4,4,4,4,4,4,4,4,4,4,B,Yes,CA,91773,Yes,No,C,4,Male,0,A,2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
562,2,9,4,4,5,4,4,3,3,2,3,3,3,3,3,2,B,2,2,2,2,2,C,E,NA,C,A,A,2,2,A,D,1,1,B,A,2,3,3,3,2,2,1,1,2,1,1,3,A,A,2,3,3,4,3,2,3,3,A,3,3,0,A,Yes,A,A,1,1,Yes,B,No,No,A,A,A,B,1,3,D,D,4,4,3,4,3,3,4,4,3,4,4,4,3,A,Yes,WA,98001,Yes,No,F,4,Male,4,A,1,36,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
563,2,4,3,5,4,5,5,3,3,3,3,3,4,4,3,2,B,2,2,0,0,1,B,A,Some,B,B,A,2,3,B,B,1,2,B,A,2,3,3,3,2,2,3,1,1,2,3,2,A,C,3,2,4,5,5,4,4,3,B,3,0,0,B,No,B,B,1,2,No,A,No,No,A,A,A,B,1,3,B,D,5,4,5,5,4,5,4,5,3,4,5,4,4,B,Yes,NY,11003,No,No,A,3,Male,0,C,0,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
564,0,10,4,4,3,5,5,4,0,4,0,0,1,1,0,0,A,0,0,0,2,2,E,E,NA,NA,C,C,0,0,A,E,0,1,B,B,2,1,2,3,3,3,2,3,3,2,2,1,A,D,2,2,5,5,2,2,2,3,A,2,4,0,B,No,B,B,0,0,No,C,No,No,A,A,A,B,-2,3,A,D,5,4,3,4,3,2,4,4,4,4,4,5,4,C,No,VA,24401,Yes,No,L,4,Female,1,A,1,78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
565,0,3,4,3,3,4,4,3,2,3,2,3,3,2,2,1,C,2,1,2,1,2,E,F,Some,C,C,B,1,1,A,C,0,1,A,A,2,0,4,1,1,1,1,1,1,1,1,1,C,A,2,2,2,2,2,2,2,3,B,4,1,0,B,No,B,B,1,1,No,A,No,Yes,A,A,A,A,1,3,C,C,5,3,5,5,1,3,5,3,3,3,3,3,3,B,No,MD,21921,Yes,No,B,3,Female,4,A,0,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
566,1,8,1,1,5,3,3,1,2,1,1,2,2,2,2,1,D,1,1,1,1,1,E,A,Some,C,C,C,1,1,D,E,0,0,C,B,2,1,4,3,3,3,1,1,1,0,2,0,A,F,4,4,1,3,1,1,1,2,B,3,2,0,B,No,B,B,0,0,Yes,C,No,No,B,B,B,NA,2,2,C,C,2,5,2,1,1,1,5,4,5,1,1,1,5,A,Yes,OH,44312,Yes,No,A,4,Male,2,A,0,57,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
567,2,6,3,3,3,3,3,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,E,A,NA,NA,A,C,1,1,D,A,0,0,B,B,1,2,2,0,0,0,0,0,0,0,0,2,C,C,1,1,1,1,1,1,1,3,B,3,0,0,C,No,B,B,0,0,No,B,No,No,A,A,A,B,0,2,D,D,3,3,3,3,3,3,3,3,3,3,3,3,3,E,No,CO,80236,Yes,No,I,1,Female,3,A,1,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
568,0,10,4,4,5,5,3,3,3,3,4,1,1,1,1,1,C,1,1,1,1,1,E,F,All,D,B,C,2,2,A,A,0,0,A,A,3,2,1,1,0,1,1,1,1,1,1,3,A,A,5,1,3,3,1,2,3,3,A,1,0,0,B,No,B,B,0,0,No,C,No,Yes,B,B,B,NA,2,3,C,C,3,2,4,4,2,2,5,1,1,1,1,2,5,B,No,CA,91351,Yes,No,J,1,Male,3,A,1,75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
569,1,3,4,4,5,5,5,4,3,4,0,1,2,1,3,1,C,1,1,0,1,1,E,F,Some,C,C,C,3,1,A,A,0,0,A,A,0,4,1,0,0,0,0,0,0,0,0,0,D,A,5,1,3,2,1,3,4,4,A,1,0,0,C,No,B,B,0,0,No,C,No,No,B,B,B,NA,2,4,C,C,5,1,5,5,1,1,5,1,1,1,2,2,5,A,No,NC,28110,Yes,No,A,3,Male,4,A,1,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
570,0,1,1,1,1,1,1,1,1,1,1,3,3,2,0,3,B,2,2,0,1,0,A,A,NA,NA,A,B,1,1,A,D,2,2,C,A,2,4,3,2,1,2,2,3,3,3,3,1,C,D,0,0,0,0,0,0,0,3,B,0,2,2,B,No,B,B,0,0,Yes,A,No,No,C,H,D,A,0,2,A,A,3,2,4,4,1,1,2,5,5,3,4,3,4,E,Yes,MA,1247,Yes,No,B,4,Female,3,A,0,37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
571,2,2,3,1,3,3,1,4,3,3,2,2,1,1,1,1,A,1,1,1,2,1,E,F,NA,C,C,C,0,1,A,B,0,0,C,A,2,1,0,1,0,0,3,0,0,0,2,3,A,F,4,4,3,5,1,2,3,2,B,1,4,1,B,No,B,B,0,0,No,A,No,Yes,B,H,A,C,1,4,C,C,2,5,1,3,4,2,4,1,3,3,3,4,5,B,No,UT,84129,Yes,No,L,1,Male,2,A,0,63,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
572,1,1,3,2,5,3,3,0,0,1,1,3,0,0,0,0,A,0,2,0,1,0,B,D,NA,C,A,C,3,3,E,C,0,0,A,B,2,0,0,0,0,2,0,3,0,3,3,3,D,E,0,0,0,0,0,0,0,3,B,0,0,0,B,No,B,A,0,0,No,C,No,No,B,H,D,A,0,0,B,A,3,3,3,3,3,3,3,3,3,3,3,3,3,F,No,KS,67579,Yes,No,A,0,Female,0,A,0,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0
573,0,4,4,2,4,3,1,1,3,3,2,0,3,2,1,1,A,1,2,0,2,2,E,A,All,B,B,C,2,1,D,B,1,2,B,B,2,2,3,1,2,2,1,1,1,2,1,2,A,C,4,3,3,4,4,3,3,2,B,3,0,0,B,No,B,A,0,0,No,B,No,Yes,A,A,A,A,-2,3,A,D,3,2,3,4,3,4,4,3,2,3,2,3,4,F,No,PA,18301,Yes,No,B,3,Female,4,C,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
574,1,1,1,1,4,5,5,4,1,1,1,3,0,0,4,3,B,2,2,2,2,2,E,F,NA,NA,A,C,1,1,A,B,0,2,C,B,2,1,4,3,3,3,2,2,3,0,3,3,C,D,1,4,4,3,3,0,2,3,A,1,0,0,B,No,B,B,1,1,No,C,No,Yes,A,A,A,B,-2,3,D,D,3,4,4,4,1,1,1,5,5,5,5,5,1,B,No,NJ,8861,Yes,No,B,2,Female,3,A,1,68,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
575,2,10,4,3,4,4,3,3,4,3,3,1,1,1,1,1,C,1,1,1,1,1,E,A,Some,C,C,C,3,3,A,A,0,0,A,A,0,4,1,0,0,0,3,0,0,3,2,2,C,F,3,1,1,3,1,1,1,3,A,1,2,0,C,No,B,B,0,0,No,C,No,No,B,H,B,NA,1,3,C,C,4,2,4,4,2,2,4,1,1,1,1,3,5,A,Yes,MN,55421,Yes,No,A,3,Female,2,A,1,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
576,1,9,2,2,2,2,2,3,3,2,1,1,1,2,3,0,B,2,1,2,1,1,E,B,Some,B,A,C,2,1,D,C,0,1,B,A,1,1,3,3,2,3,2,3,2,3,2,2,B,C,0,3,0,3,3,5,4,3,A,3,3,2,B,Yes,A,A,3,1,Yes,A,Yes,Yes,A,A,A,A,1,3,C,D,2,3,4,3,3,3,5,3,3,3,4,3,4,A,Yes,NY,10004,Yes,Yes,B,4,Female,5,A,1,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
577,2,5,5,5,5,5,5,4,4,4,4,4,3,4,3,2,A,2,2,2,2,2,E,A,Some,C,A,C,3,3,D,B,1,0,B,B,2,1,4,3,2,3,2,2,3,3,3,2,A,C,5,5,5,5,5,5,5,4,A,4,0,0,B,No,B,B,3,1,Yes,B,No,No,A,A,A,B,1,2,C,C,1,5,1,1,5,5,5,5,5,5,5,5,5,A,No,CA,94102,Yes,No,A,4,Female,7,A,3,46,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
